Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
Masha E O Urso Roupa Conjunto Inverno Infantil Menino Bebe,4.560936497754971,0.0,0.0,genérica,Desconhecido,Bebês,não definido,5.0,109.99,0.0,0.0,0.0,0.1690085604174482,327,178,1,5.0,0.0095497953615279,0.0
Conjunto Infantil Carros Relampago Mcqueen Sem Suspensório,4.3,7.0,0.0,angel kids,Desconhecido,Meninos,não definido,100.0,78.99,0.7407407407407406,0.000661084178052,0.0,0.1161454247808737,45,178,1,100.0,0.0009095043201455,0.0
Bermuda Short Jeans Masculino Plus Size 36 Ao 56 Elastano,4.8,6.0,5.0,galanteador,algodão,Masculino,primavera/verão,50.0,78.63,0.925925925925926,0.00055090348171,0.0,0.1155315303025135,320,25,7,50.0,0.0027285129604365,0.176443838108231
Blusa Cinta Tomara Que Caia Colada Tam Unico,5.0,2.0,0.0,f.p,Desconhecido,Feminino,primavera/verão,50.0,39.99,1.0,0.000110180696342,0.0,0.0496401896251833,282,178,7,50.0,0.0004547521600727,0.0
Calça Treino Essentials 3 Listras Masculina adidas Novo,4.8,19.0,36.0,adidas,poliéster,Masculino,outono/inverno,50.0,299.68,0.925925925925926,0.001983252534156,0.5081967213114754,0.4924797926400873,13,122,3,50.0,0.0109140518417462,0.1173260572987721
Camiseta Masculina T-shirt Lisa Básica Que Não Desbotam,4.560936497754971,0.0,52.0,camisa básica roupa vestuário by certim,poliviscose,Masculino,não definido,2.0,99.99,0.0,0.0,0.7704918032786886,0.1519559360185532,166,121,1,2.0,0.0009095043201455,0.0009095043201455
Kit 4 Bermuda Short Masculino Dry Fit Academia Plus Size,3.5,6.0,10.0,daze modas,poliéster,Masculino,primavera/verão,25.0,159.91,0.4444444444444445,0.00055090348171,0.0819672131147541,0.254135261416732,216,122,7,25.0,0.0040927694406548,0.1173260572987721
Kit 13 Pçs Maternidade Enxoval Roupas Bebe Menino Ou Menina,4.560936497754971,0.0,0.0,tilele baby,Desconhecido,Bebês,não definido,5.0,105.9,0.0,0.0,0.0,0.1620340370383002,762,178,1,5.0,0.0004547521600727,0.0
Kit 3 Calça Legging Suplex Feminina Levanta Bumbum Ginastica,4.4,111.0,0.0,m d f,suplex,Feminino,não definido,500.0,89.9,0.777777777777778,0.01211987659762,0.0,0.1347498380000682,466,151,1,0.0,0.0009095043201455,0.0104592996816734
Calça De Ração Oxford Umbanda Candomblé,4.2,72.0,0.0,"meu caboclo,calça de ração, calça branca, calçca umbanda, calça açogueiro, calça de uniforme","tecido poliéster,calça de ração, calça branca, calçca umbanda, calça açogueiro, calça de uniforme",Masculino,primavera/verão,500.0,35.9,0.7037037037037038,0.007822829440282,0.0,0.0426656662460352,511,160,7,0.0,0.0004547521600727,0.0004547521600727
Camiseta Masculina Básica Atacado Algodão Penteado 5 Peças,4.8,21.0,19.0,ak art lover,camiseta básica de algodão masculina,Masculino,não definido,50.0,129.12,0.925925925925926,0.00220361392684,0.2295081967213114,0.2016302308925343,18,52,1,50.0,0.001819008640291,0.0004547521600727
Kit Roupa Uniforme Ballet  - Collant + Casaco + Saia,4.560936497754971,0.0,0.0,stelariss figurinos e confecções,Desconhecido,Feminino,não definido,5.0,102.70571283095724,0.0,0.0,0.0,0.0,735,178,1,5.0,0.001819008640291,0.0
1 Conjunto Top E Short Liso Mesclado Roupas Feminina Academi,4.560936497754971,0.0,16.0,akorio,poliéster,Feminino,primavera/verão,50.0,41.19,0.0,0.0,0.180327868852459,0.0516865045530507,21,122,7,50.0,0.0045475216007276,0.1173260572987721
Calça De Ração Oxford Umbanda Candomblé,3.4,12.0,0.0,meu caboclo,microfibra premium,Masculino,primavera/verão,100.0,35.9,0.4074074074074073,0.001211987659762,0.0,0.0426656662460352,510,103,7,100.0,0.0009095043201455,0.0009095043201455
Kit 6 Saquinho Embalagem E Organizador Maternidade Biramar,4.560936497754971,0.0,0.0,biramar baby,Desconhecido,Bebês,não definido,5.0,102.70571283095724,0.0,0.0,0.0,0.0,131,178,1,5.0,0.0004547521600727,0.0
Kit 3 Short Jeans Feminino Cintura Alta Com Lycra Modelador,4.4,8.0,18.0,menina linda,algodão,Feminino,primavera/verão,5.0,149.17,0.777777777777778,0.000771264874394,0.2131147540983606,0.2358207428123188,509,25,7,5.0,0.0100045475216007,0.176443838108231
Conjunto Kit Blusa E Calça Moletom Infantil Sti-tch Sentado,4.560936497754971,0.0,0.0,cmr confecções,Desconhecido,Sem gênero infantil,não definido,5.0,89.99,0.0,0.0,0.0,0.1349033116196582,191,178,1,5.0,0.0004547521600727,0.0
Calça Feminina Cintura Alta Conclusão Jeans Levanta Bumbum,4.0,18.0,0.0,stillger,"sarja,jeans,algodao",Feminino,primavera/verão,100.0,52.99,0.6296296296296297,0.001873071837814,0.0,0.0718086013437468,736,142,7,100.0,0.0327421555252387,0.0004547521600727
Kit 2 Short Feminino Plus Size Lançamento Verão Roupa Mulher,4.560936497754971,0.0,35.0,colbacho,algodão,Feminino,primavera/verão,1.0,92.25,0.0,0.0,0.4918032786885247,0.1387572047338085,192,25,7,1.0,0.0054570259208731,0.176443838108231
Body Temático Ursinho Pooh Roupa Bebê Mesversário Envio 24h,4.8,98.0,0.0,não definido,Desconhecido,Bebês,não definido,1000.0,22.9,0.925925925925926,0.010687527545174,0.0,0.0204972545274717,575,178,1,1000.0,0.0104592996816734,0.0
"Necessaire Conjunto Viagens, Roupas 6 Peças Pequeno Grande",4.560936497754971,0.0,0.0,necessaire vfk,náilon,Sem gênero,não definido,5.0,102.70571283095724,0.0,0.0,0.0,0.0,562,110,1,5.0,0.0004547521600727,0.0054570259208731
"Termocolante De Time Real Madrid Com 10, Times Futebol",4.560936497754971,0.0,6.0,lika loka,Desconhecido,Não Informado,não definido,5.0,29.19,0.0,0.0,0.0163934426229508,0.0312233552743767,441,178,1,5.0,0.003638017280582,0.0
Short De Moletom Feminino Asics Básico,4.560936497754971,0.0,46.0,asics lic,algodão,Feminino,outono/inverno,2.0,149.99,0.0,0.0,0.6721311475409837,0.2372190580130282,58,25,3,2.0,0.0004547521600727,0.176443838108231
Calça Levis 511 Slim Original Masculina Importada Lançamento,4.7,18.0,0.0,levi's,algodão,Masculino,primavera/verão,100.0,369.99,0.888888888888889,0.001873071837814,0.0,0.6123767947887181,436,25,7,100.0,0.0090950432014552,0.176443838108231
Pijama Masculino Curto Malha Fria Confortável Para O Verão,4.560936497754971,0.0,45.0,brio galleria,malha fria suave ao toque,Masculino,primavera/verão,3.0,107.34,0.0,0.0,0.6557377049180328,0.164489614951741,147,91,7,3.0,0.0004547521600727,0.0004547521600727
Kit 6 Peças Moletom Menina Infantil Inverno Atacado Barato,4.3,311.0,0.0,cleomara,moletom,Meninas,não definido,1000.0,99.8,0.7407407407407406,0.0341560158660202,0.0,0.1516319361549742,187,107,1,1000.0,0.0009095043201455,0.0027285129604365
Kit Short Masculino Bermudas Academia Exercícios Esporte,4.5,4.0,0.0,canario,moletinho,Masculino,primavera/verão,25.0,146.5,0.8148148148148148,0.000330542089026,0.0,0.2312676920978138,170,106,7,25.0,0.0100045475216007,0.0072760345611641
Kit Luvinha Bebê Recem Nascido 2 Pares Branco + 2 Pares Rosa,4.8,20.0,0.0,minhalojaup,Desconhecido,Bebês,não definido,100.0,25.98,0.925925925925926,0.002093433230498,0.0,0.0257494628423314,519,178,1,100.0,0.0013642564802182,0.0
Calça Térmica Segunda Pele Inverno Extremo Viagens Esportes,4.7,104.0,0.0,roupas térmicas 22 anos,segunda pele térmica frio,Masculino,outono/inverno,1000.0,59.9,0.888888888888889,0.011348611723226,0.0,0.0835919648033832,676,144,3,1000.0,0.0009095043201455,0.0004547521600727
Top Fitness Um Ombro Só Bojo Removível Roupa De Academia,4.560936497754971,0.0,0.0,liz,suplex,Feminino,não definido,4.0,102.70571283095724,0.0,0.0,0.0,0.0,444,151,1,4.0,0.0004547521600727,0.0104592996816734
Short Masculino Tactel Estampado Com Bolsos Moda Praia Verão,4.560936497754971,0.0,0.0,relaxado,poliéster,Masculino,primavera/verão,5.0,47.9,0.0,0.0,0.0,0.0631288155247092,650,122,7,5.0,0.0118235561618917,0.1173260572987721
Kit C/ 2faixas + Extensor De Calça Para Gestante - Roupa,4.3,93.0,9.0,sulebe,Desconhecido,Feminino,não definido,1000.0,64.24,0.7407407407407406,0.010136624063464,0.0655737704918032,0.0909928037925036,741,178,1,1000.0,0.0013642564802182,0.0
Roupa Infantil Para Casamento Masculino Pajem Premium C001,4.560936497754971,0.0,0.0,"conjunto bebê aniversário,conjunto bebê casamento,conjunto bebê apresentação, conjunto bebê formatura,conjunto bebê cerimônia,roupa social menino casamento, roupa social infantil",Desconhecido,Meninos,não definido,25.0,144.9,0.0,0.0,0.0,0.2285392721939906,199,178,1,25.0,0.0004547521600727,0.0
Calça Masculina Chino Alfaiataria Slim Reta Leve Confortável,4.560936497754971,0.0,0.0,kani store,sarja com elastano,Masculino,outono/inverno,25.0,122.61,0.0,0.0,0.0,0.1905289724088537,404,140,3,25.0,0.0004547521600727,0.0004547521600727
Roupa Juvenil Infantil Bermudas Menina Cotton Promoçao,5.0,3.0,6.0,boca grande,algodão,Meninas,primavera-verão,25.0,33.95,1.0,0.000220361392684,0.0163934426229508,0.0393404044882507,136,25,4,25.0,0.0004547521600727,0.176443838108231
Calcinha Bunda Rica Infantil Bebê Tapa Fraldas Presente 10un,4.7,105.0,0.0,mimos da babi,Desconhecido,Bebês,não definido,1000.0,129.9,0.888888888888889,0.011458792419568,0.0,0.2029603355956482,517,178,1,1000.0,0.0004547521600727,0.0
Kit 5 Conjunto Menino Roupa Infantil Atacado Mais Qualidade,3.9,52.0,30.0,imperio kids,Desconhecido,Meninos,não definido,100.0,155.13,0.5925925925925927,0.005619215513442,0.4098360655737705,0.2459841069540602,364,178,1,100.0,0.0086402910413824,0.0
Kit Collant Meia Manga Ballet Balé Bailarina  6peças C/bolsa,4.7,165.0,12.0,stelariss figurinos,Desconhecido,Feminino,não definido,500.0,134.71,0.888888888888889,0.0180696342000881,0.1147540983606557,0.2111626479315166,734,178,1,0.0,0.0045475216007276,0.0
Kit 2 Bermudas Fitness Tapa Bumbum Roupa Feminina Academia,4.560936497754971,0.0,30.0,própria,poliéster,Feminino,primavera/verão,1.0,78.29,0.0,0.0,0.4098360655737705,0.1149517410729511,633,122,7,1.0,0.0100045475216007,0.1173260572987721
Calça Jeans Super Lipo Feminina Azul Sawary,4.6,18.0,38.0,sawary,algodão,Feminino,outono/inverno,100.0,183.99,0.8518518518518517,0.001873071837814,0.5409836065573771,0.2951979809692712,692,25,3,100.0,0.0068212824010914,0.176443838108231
Kit 12 Peças  Roupa Infantil Menino Atacado Verão Masculino,4.560936497754971,0.0,14.0,a.c kids,Desconhecido,Masculino,não definido,5.0,149.91,0.0,0.0,0.1475409836065573,0.237082637017837,5,178,1,5.0,0.0004547521600727,0.0
1 Body Bebê Infantil  Mês Aniversário Qualquer Tema Com Nome,4.560936497754971,0.0,11.0,baby fashion,Desconhecido,Bebês,primavera/verão,5.0,24.6,0.0,0.0,0.0983606557377049,0.0233962006752839,83,178,7,5.0,0.0013642564802182,0.0
Kit 2 Bermudas Roupas Plus Size Feminina Lycra Elástico Top,4.6,62.0,0.0,multimarcas,algodão,Feminino,primavera/verão,100.0,127.99,0.8518518518518517,0.006721022476862,0.0,0.1997032843354592,543,25,7,100.0,0.0118235561618917,0.176443838108231
Kit De 3 Calça Jeans Feminina Skinny Cintura Alta Com Lycra,4.1,170.0,6.0,menina linda,jeans,Feminino,outono/inverno,500.0,179.19,0.6666666666666666,0.0186205376817981,0.0163934426229508,0.2870127212578016,509,75,3,0.0,0.0100045475216007,0.0300136425648021
Conjunto Para Detetização Proteção Quimica Epi,4.3,33.0,10.0,brascamp,Desconhecido,Masculino,não definido,500.0,145.5,0.7407407407407406,0.003525782282944,0.0819672131147541,0.2295624296579243,142,178,1,0.0,0.0009095043201455,0.0
Bermuda Militar Tática 8 Bolsos Rip Stop  Cargo Camufladas,4.560936497754971,0.0,0.0,use tático,poliéster,Masculino,não definido,2.0,148.88,0.0,0.0,0.0,0.2353262167047508,792,122,1,2.0,0.0013642564802182,0.1173260572987721
Véu Chiffon Estampado Preto Bolinhas Brancas Dança Do Ventre,4.0,1.0,0.0,atelier patrícia cavalcante,Desconhecido,Sem gênero,não definido,5.0,102.70571283095724,0.6296296296296297,0.0,0.0,0.0,68,178,1,5.0,0.0004547521600727,0.0
Kit 2 Body Fantasia Mesversário Temático Goku Naruto,4.560936497754971,0.0,0.0,gsp kids,Desconhecido,Bebês,outono/inverno,5.0,102.70571283095724,0.0,0.0,0.0,0.0,345,178,3,5.0,0.0022737608003638,0.0
Calça Masculina Esportiva Slim Jogger Zíper Na Barra,4.5,6.0,10.0,tactel slim calça ziper,poliéster,Masculino,outono/inverno,50.0,59.91,0.8148148148148148,0.00055090348171,0.0819672131147541,0.0836090174277821,748,122,3,50.0,0.001819008640291,0.1173260572987721
Short Masculino Malha Plana Aeroready adidas,4.8,14.0,5.0,adidas,poliéster,Masculino,não definido,100.0,129.99,0.925925925925926,0.001432349052446,0.0,0.2031138092152382,13,122,1,100.0,0.0109140518417462,0.1173260572987721
Kit 9 Cuecas Lupo Slip Masculino Algodão Adulto Original,4.5,11.0,24.0,lupo,algodão,Masculino,outono/inverno,50.0,229.64,0.8148148148148148,0.00110180696342,0.3114754098360656,0.3730432113502268,463,25,3,50.0,0.0422919508867667,0.176443838108231
Tapa Bumbum Saia Slin Fitness Praia Casual,4.6,114.0,0.0,element fit,Desconhecido,Feminino,não definido,1000.0,34.2,0.8518518518518517,0.0124504186866461,0.0,0.0397667200982231,258,178,1,1000.0,0.0004547521600727,0.0
Calça 3d Fitness Legging Cirrê Academia Pronta Entrega,4.560936497754971,0.0,0.0,r.moda,poliamida,Feminino,não definido,5.0,102.70571283095724,0.0,0.0,0.0,0.0,643,116,1,5.0,0.0004547521600727,0.0195543428831286
Bermuda Masculina Brim Sarja Muito Barata Em Varias Cores,4.560936497754971,0.0,0.0,estilo de roupas,algodão,Masculino,não definido,5.0,41.99,0.0,0.0,0.0,0.0530507145049623,271,25,1,5.0,0.0013642564802182,0.176443838108231
Calça Jeans Forum Paul Slim In23 Azul Claro Masculino,4.560936497754971,0.0,0.0,forum,tecido,Masculino,outono/inverno,1.0,357.9,0.0,0.0,0.0,0.5917601718904539,309,157,3,1.0,0.0004547521600727,0.0054570259208731
Roupa Social Casamento Festa Infantil Menino Com Gravata,5.0,2.0,0.0,irkids,Desconhecido,Bebês,não definido,5.0,139.98,1.0,0.000110180696342,0.0,0.2201493809897343,376,178,1,5.0,0.0004547521600727,0.0
Roupas Femininas Shorts Jeans Plus Size C/ Lycra 34 Ao 54,4.8,48.0,0.0,fabricação propria,jean,Feminino,primavera/verão,500.0,67.9,0.925925925925926,0.005178492728074,0.0,0.0972340643224992,285,74,7,0.0,0.0004547521600727,0.0254661209640745
Ombreiras Kit Com 30 Peças Para Roupas Em Cabide  Em Tnt,5.0,6.0,0.0,império das capas,Desconhecido,Feminino,não definido,50.0,139.61,1.0,0.00055090348171,0.0,0.2195184338869752,370,178,1,50.0,0.0004547521600727,0.0
Blusa Roupa De Criança Infantil Menina Menino Básica Lisa,4.7,52.0,11.0,dc moda,algodão,Sem gênero infantil,não definido,500.0,27.89,0.888888888888889,0.005619215513442,0.0983606557377049,0.0290065141025203,217,25,1,0.0,0.0009095043201455,0.176443838108231
Kit 3 Calça Jeans Feminina Plus Size Cintura Alta Com Lycra,4.560936497754971,0.0,0.0,stillger,algodão,Feminino,outono/inverno,2.0,178.9,0.0,0.0,0.0,0.2865181951502336,736,25,3,2.0,0.0327421555252387,0.176443838108231
Short Jeans Feminino Plus Size 100% Algodão Cintura Alta,4.560936497754971,0.0,8.0,maria do carmo denim,algodão,Feminino,primavera/verão,5.0,54.68,0.0,0.0,0.0491803278688524,0.07469049486716,488,25,7,5.0,0.003638017280582,0.176443838108231
5 Conjuntos Infantil Menina Verão Roupa Criança Tamanho 16,4.560936497754971,0.0,22.0,falupi kids,Desconhecido,Meninas,não definido,25.0,186.67,0.0,0.0,0.2786885245901639,0.299768084308175,288,178,1,25.0,0.0004547521600727,0.0
4 Organizadores M + 2 Organizadores G Com Desconto,4.8,26.0,6.0,bubag! kit viagem mala férias,Desconhecido,Não Informado,não definido,100.0,173.62,0.925925925925926,0.00275451740855,0.0163934426229508,0.2775144094676171,152,178,1,100.0,0.0004547521600727,0.0
Short Jeans Feminino Cintura Alta Com Lycra Shorts Hot Pants,4.560936497754971,0.0,0.0,stillger,algodão,Feminino,primavera/verão,4.0,49.4,0.0,0.0,0.0,0.0656867091845435,736,25,7,4.0,0.0327421555252387,0.176443838108231
Calça Jeans Cigarrete Feminina Índigo Índigo Sawary Oferta,4.5,39.0,47.0,sawary,algodão,Feminino,primavera/verão,100.0,138.2,0.8148148148148148,0.004186866460996,0.6885245901639345,0.217114013846731,692,25,7,100.0,0.0068212824010914,0.176443838108231
Kit Conjunto Infantil Juvenil Futebol Flamengo Tam 02 Ao 14,4.560936497754971,0.0,0.0,z1store,Desconhecido,Sem gênero infantil,não definido,5.0,102.70571283095724,0.0,0.0,0.0,0.0,830,178,1,5.0,0.0027285129604365,0.0
Macacao Roupa De Protecao P/ Aplicacao De Defensivos Veneno,4.560936497754971,0.0,0.0,descartes,algodão,Sem gênero,não definido,50.0,147.9,0.0,0.0,0.0,0.2336550595136592,226,25,1,50.0,0.0027285129604365,0.176443838108231
Shortinhos Infantil Roupa De Menina Verão Kit 3 Peças Oferta,4.560936497754971,0.0,0.0,camarim mini diva,duna,Meninas,primavera/verão,5.0,99.9,0.0,0.0,0.0,0.1518024623989632,164,60,7,5.0,0.0009095043201455,0.001819008640291
Touca Bebê Personalizada O Nome Que Desejar,4.5,28.0,10.0,nika baby,Desconhecido,Bebês,não definido,100.0,24.41,0.8148148148148148,0.002974878801234,0.0819672131147541,0.0230722008117049,568,178,1,100.0,0.003638017280582,0.0
Calça Para Trabalho Pesado Uniforme Pedreiro Manutenção Obra,5.0,3.0,0.0,world shop premium,brim 100% algodão de alta resistência,Masculino,outono/inverno,100.0,53.9,1.0,0.000220361392684,0.0,0.0733603901640462,822,47,3,100.0,0.0009095043201455,0.0009095043201455
Lacre Cor Rosa Pink  Off-white Enfeite Tênis Roupas Hip Hop,4.560936497754971,0.0,0.0,oem,Desconhecido,Sem gênero,não definido,2.0,102.70571283095724,0.0,0.0,0.0,0.0,578,178,1,2.0,0.0004547521600727,0.0
Roupa Jeans Feminina Bermuda Até O Joelho Ciclista Com Lycra,5.0,1.0,0.0,mr jeans,jean,Feminino,primavera/verão,5.0,52.9,1.0,0.0,0.0,0.0716551277241567,540,74,7,5.0,0.0086402910413824,0.0254661209640745
"Saquinho De Roupa Suja E Limpa Para Creche, Escola 2 Unid",5.0,23.0,0.0,the gift bolsas,pvc,Bebês,não definido,500.0,36.9,1.0,0.002423975319524,0.0,0.0443709286859247,761,129,1,0.0,0.0004547521600727,0.0004547521600727
Conjunto Roupa Infantil Jeans Blusinha E Shorts Menina Luxo,4.560936497754971,0.0,0.0,baby store,Desconhecido,Meninas,não definido,25.0,102.70571283095724,0.0,0.0,0.0,0.0,87,178,1,25.0,0.0004547521600727,0.0
Calça Country Carpinteira Masculina Cowboy Texana Boiadeiros,4.6,22.0,0.0,os boiadeiros,algodão,Masculino,outono/inverno,100.0,139.8,0.8518518518518517,0.002313794623182,0.0,0.2198424337505542,581,25,3,100.0,0.001819008640291,0.176443838108231
Bermuda Do São Paulo Masculina Estádio,4.5,2.0,50.0,sao paulo,poliéster,Masculino,outono/inverno,5.0,129.99,0.8148148148148148,0.000110180696342,0.7377049180327869,0.2031138092152382,691,122,3,5.0,0.0004547521600727,0.1173260572987721
Body Manga Curta 1 2 3 4 Anos Liso Basico,5.0,5.0,0.0,basikinhos,Desconhecido,Bebês,primavera/verão,100.0,19.79,1.0,0.000440722785368,0.0,0.0151938883394154,106,178,7,100.0,0.0004547521600727,0.0
Kit Para Passar Veneno + Avental + Luva Nitrílica + Máscara,5.0,2.0,0.0,agrovest,Desconhecido,Sem gênero,não definido,25.0,102.70571283095724,1.0,0.000110180696342,0.0,0.0,16,178,1,25.0,0.0009095043201455,0.0
Kit 2 Tapa Bumbum Com Fecho E Bolso Celular Fitness,4.560936497754971,0.0,0.0,4 estações,Desconhecido,Feminino,não definido,25.0,39.9,0.0,0.0,0.0,0.0494867160055932,1,178,1,25.0,0.0004547521600727,0.0
Short Jeans Feminino Cintura Alta Moda Atacado Verao Claro.,4.560936497754971,0.0,10.0,wreis jeans,algodão,Feminino,primavera/verão,4.0,49.91,0.0,0.0,0.0819672131147541,0.0665563930288871,825,25,7,4.0,0.0040927694406548,0.176443838108231
Calça Jogger Color Peluciada Lilás,4.560936497754971,0.0,0.0,larel,poliéster,Feminino,outono/inverno,1.0,49.9,0.0,0.0,0.0,0.0665393404044882,428,122,3,1.0,0.0031832651205093,0.1173260572987721
Conjunto De Balé Roupa Kit Completo Ballet Infantil,4.8,178.0,0.0,balé ballet lory,Desconhecido,Feminino,não definido,1000.0,117.97,0.925925925925926,0.0195019832525341,0.0,0.1826165546877664,100,178,1,1000.0,0.0004547521600727,0.0
Cola Para Laços Girlie Glue,4.8,10.0,0.0,girlie glue,Desconhecido,Bebês,não definido,100.0,102.70571283095724,0.925925925925926,0.000991626267078,0.0,0.0,332,178,1,100.0,0.0004547521600727,0.0
Bermuda Cintura Alta Modeladora Control Zero Barriga Dilady,4.560936497754971,0.0,0.0,dilady,microfibra,Feminino,primavera/verão,5.0,78.9,0.0,0.0,0.0,0.1159919511612837,231,101,7,5.0,0.0013642564802182,0.0300136425648021
Kit 5 Cuecas Anti Assadura Sem Atrito Academia E Corrida,5.0,11.0,16.0,keeper,microfibra,Masculino,primavera/verão,50.0,149.97,1.0,0.00110180696342,0.180327868852459,0.2371849527642304,406,101,7,50.0,0.0086402910413824,0.0300136425648021
Calça Jeans Infantil Masculina Roupa Brim Meninos,4.8,137.0,11.0,produto nacional,jeans ou brim,Meninos,não definido,1000.0,46.82,0.925925925925926,0.0149845747025121,0.0983606557377049,0.0612871320896286,628,82,1,1000.0,0.001819008640291,0.0004547521600727
10 Cabides Pvc Biquini Maiôs Roupa Praia Adulto  Feminino,4.7,3.0,11.0,artinplast,Desconhecido,Feminino,não definido,50.0,67.81,0.888888888888889,0.000220361392684,0.0983606557377049,0.0970805907029091,56,178,1,50.0,0.0004547521600727,0.0
Kit Com 05 Shorts Estampado Feminino Adulto Extra Plus-size,4.1,12.0,5.0,voluccy,poliéster,Feminino,primavera/verão,100.0,78.1,0.6666666666666666,0.001211987659762,0.0,0.1146277412093721,811,122,7,100.0,0.0009095043201455,0.1173260572987721
Saia Lese Branca Ração Luxo Umbanda Candomblé Pronta Entrega,4.560936497754971,0.0,0.0,fenix roupas afro religiosas,Desconhecido,Feminino,não definido,25.0,78.98,0.0,0.0,0.0,0.1161283721564749,296,178,1,25.0,0.0027285129604365,0.0
Bory Do Bebê Mesversário Temático Do Sonic + Touca,5.0,3.0,0.0,gsp_kids,Desconhecido,Bebês,primavera/verão,5.0,36.38,1.0,0.000220361392684,0.0,0.0434841922171822,346,178,7,5.0,0.0004547521600727,0.0
Calça Jeans Feminina Cintura Alta Empina Bumbum Com Lycra,3.0,5.0,0.0,rebel cat,tecido,Feminino,outono/inverno,100.0,57.99,0.2592592592592594,0.000440722785368,0.0,0.0803349135431943,647,157,3,100.0,0.0086402910413824,0.0054570259208731
Kit Casal Short Moda Praia Verão Bermuda Tactel Love Boné,4.560936497754971,0.0,0.0,relaxado,tactel,Sem gênero,primavera/verão,5.0,149.99,0.0,0.0,0.0,0.2372190580130282,650,155,7,5.0,0.0118235561618917,0.0045475216007276
Organizador De Viagem Tamanho G (saco Para Roupa Suja),4.9,14.0,0.0,gobanners,Desconhecido,Não Informado,não definido,100.0,102.70571283095724,0.9629629629629632,0.001432349052446,0.0,0.0,336,178,1,100.0,0.001819008640291,0.0
Lacres De Autênticidade Para Tags De Roupas (500unidades),4.8,51.0,0.0,universo textil,Desconhecido,Sem gênero,não definido,1000.0,34.9,0.925925925925926,0.0055090348171,0.0,0.0409604038061457,789,178,1,1000.0,0.001819008640291,0.0
Conjunto 2 Bermudas Tactel Verão Casal Love You Combinando,4.560936497754971,0.0,0.0,relaxado,poliéster,Sem gênero,primavera/verão,4.0,78.99,0.0,0.0,0.0,0.1161454247808737,650,122,7,4.0,0.0118235561618917,0.1173260572987721
Roupa Ballet Regata Infantil,4.8,15.0,0.0,gran ballet,Desconhecido,Meninas,não definido,100.0,127.9,0.925925925925926,0.001542529748788,0.0,0.1995498107158692,340,178,1,100.0,0.0104592996816734,0.0
Calça Jeans Feminina Sawary Roupas Femininas Moda Tendência,4.560936497754971,0.0,0.0,sawary,jeans,Feminino,outono/inverno,3.0,130.4,0.0,0.0,0.0,0.2038129668155929,692,75,3,3.0,0.0068212824010914,0.0300136425648021
Saída De Maternidade Personalizada Menina Luxo,4.8,362.0,21.0,nika baby,Desconhecido,Bebês,não definido,1000.0,139.52,0.925925925925926,0.0397752313794623,0.2622950819672131,0.2193649602673852,568,178,1,1000.0,0.003638017280582,0.0
Combo 3 Shorts Jeans Destroyed Desfiado Feminino Curto Pants,4.560936497754971,0.0,0.0,gata rebelde,jeans,Feminino,primavera/verão,5.0,69.97,0.0,0.0,0.0,0.1007639575730705,322,75,7,5.0,0.0068212824010914,0.0300136425648021
Kit 6 Cuecas Boxer Box Adulto Colcci Em Algodão Masculina,4.8,6.0,0.0,colcci,algodão,Masculino,primavera/verão/outono/inverno,25.0,219.99,0.925925925925926,0.00055090348171,0.0,0.3565874288052931,193,25,9,25.0,0.0031832651205093,0.176443838108231
Camiseta Branca Unissex 100% Algodão Premium Camisa Básica,4.7,169.0,11.0,silkriar,algodão,Sem gênero,não definido,1000.0,38.38,0.888888888888889,0.0185103569854561,0.0983606557377049,0.0468947170969612,717,25,1,1000.0,0.0004547521600727,0.176443838108231
Calça Palazzi Jeans 201614810 Jeans Escuro,5.0,1.0,10.0,palazzi,algodão orgânico,Feminino,primavera/verão,5.0,164.49,1.0,0.0,0.0819672131147541,0.2619453633914259,589,33,7,5.0,0.0009095043201455,0.0045475216007276
